timestamp,balance
2021-12-11 10:17:43+00:00,2643365501.082712
2021-12-12 10:17:43+00:00,2727283091.0282598
2021-12-13 10:17:43+00:00,2625749127.7391543
2021-12-14 10:17:43+00:00,2506272099.5620856
2021-12-15 10:17:43+00:00,2614313016.250248
2021-12-16 10:17:43+00:00,2567465379.42121
2021-12-17 10:17:43+00:00,2672822101.968381
2021-12-18 10:17:43+00:00,2670349286.273584
2021-12-19 10:17:43+00:00,2608032353.968733
2021-12-20 10:17:43+00:00,2510754744.5272827
2021-12-21 10:17:43+00:00,2507037501.089159
2021-12-22 10:17:43+00:00,2830816566.10003
2021-12-23 10:17:43+00:00,3025331902.2572336
2021-12-23 12:07:44+00:00,3025331902.2572336
2021-12-24 12:07:44+00:00,3035285416.7691402
2021-12-25 12:07:44+00:00,3047547967.6957517
2021-12-26 12:07:44+00:00,3222678218.326309
2021-12-27 12:07:44+00:00,3322639588.400863
2021-12-28 12:07:44+00:00,3419886505.4838414
2021-12-29 12:07:44+00:00,3029316706.7638383
2021-12-30 12:07:44+00:00,3032156356.833471
2021-12-31 12:07:44+00:00,3019034940.079129
2022-01-01 12:07:44+00:00,2940746710.1641483
2022-01-02 12:07:44+00:00,3219739381.6519
2022-01-03 12:07:44+00:00,3258487877.3107905
2022-01-04 12:07:44+00:00,3216001329.835151
2022-01-05 12:07:44+00:00,3154376449.5227227
2022-01-06 12:07:44+00:00,2996011682.9531336
2022-01-07 12:07:44+00:00,2968594736.68056
2022-01-08 12:07:44+00:00,2733990151.668423
2022-01-09 12:07:44+00:00,2731982143.131152
2022-01-10 12:07:44+00:00,2628144518.9251523
2022-01-11 12:07:44+00:00,2711238443.8834777
2022-01-12 12:07:44+00:00,2748555669.8993087
2022-01-13 12:07:44+00:00,2768606970.3482513
2022-01-14 12:07:44+00:00,2723671970.321121
2022-01-15 12:07:44+00:00,2853110489.5552354
2022-01-16 12:07:44+00:00,3095248401.2420864
2022-01-17 12:07:44+00:00,2949046305.3817115
2022-01-18 12:07:44+00:00,2771550055.3999634
2022-01-19 12:07:44+00:00,2692636100.1994257
2022-01-20 12:07:44+00:00,2579869600.725624
2022-01-21 12:07:44+00:00,2464594304.4023213
2022-01-22 12:07:44+00:00,2029509141.290783
2022-01-23 12:07:44+00:00,1932545218.157098
2022-01-24 12:07:44+00:00,1839713839.0182521
2022-01-25 12:07:44+00:00,1828973420.988027
2022-01-26 12:07:44+00:00,1859995072.0509958
2022-01-27 12:07:44+00:00,1770090911.5751607
2022-01-28 12:07:44+00:00,1811255433.3955193
2022-01-29 12:07:44+00:00,1914450945.717796
2022-01-30 12:07:44+00:00,1886049416.3299706
2022-01-31 12:07:44+00:00,2022221700.2901495
2022-02-01 12:07:44+00:00,1918380781.4242005
2022-02-02 12:07:44+00:00,1917639829.7420108
2022-02-03 12:07:44+00:00,1792077391.236188
2022-02-04 12:07:44+00:00,1737042611.1357367
2022-02-05 12:07:44+00:00,1964345622.7900915
2022-02-06 12:07:44+00:00,1959595590.1595688
2022-02-07 12:07:44+00:00,2094717918.014983
2022-02-08 12:07:44+00:00,2060275542.9092906
2022-02-09 12:07:44+00:00,2133100359.613237
2022-02-10 12:07:44+00:00,2041137210.0725012
2022-02-11 12:07:44+00:00,1894567326.119937
2022-02-12 12:07:44+00:00,1851081282.8576975
2022-02-13 12:07:44+00:00,1804006487.8953414
2022-02-14 12:07:44+00:00,1823272098.6480513
2022-02-15 12:07:44+00:00,1901471719.550723
2022-02-16 12:07:44+00:00,1989451625.2132514
2022-02-17 12:07:44+00:00,1954264830.3622653
2022-02-18 12:07:44+00:00,1789174969.2243712
2022-02-19 12:07:44+00:00,1735271991.5179412
2022-02-20 12:07:44+00:00,1705379281.6969328
2022-02-21 12:07:44+00:00,1551737930.3735425
2022-02-22 12:07:44+00:00,1492126694.2009284
2022-02-23 12:07:44+00:00,1568945332.3755498
2022-02-24 12:07:44+00:00,1487333484.1847596
2022-02-25 12:07:44+00:00,1567886359.3067145
