,timestamp,address,symbol,price,returns
207,2021-05-28,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
208,2021-05-27,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
209,2021-05-26,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
210,2021-05-25,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
211,2021-05-24,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
212,2021-05-23,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
213,2021-05-22,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
214,2021-05-21,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
215,2021-05-20,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
216,2021-05-19,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
217,2021-05-18,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
218,2021-05-17,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
219,2021-05-16,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.67809e-06,inf
220,2021-05-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.991326e-06,0.06481169895805937
221,2021-05-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.9972796e-06,0.0011920784428669548
222,2021-05-13,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
223,2021-05-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,5.6928975e-06,inf
224,2021-05-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,1.1180334e-05,0.6749369968172487
